,ale_score,abe_score,u_score,seq_score,u_average,a_average,g_average,c_average,BSP,BSlen,sRNA_MFE,mRNA_MFE,FA,After_BSP_sRNA_Ale,After_BSP_sRNA_Abe,Before_BSP_sRNA_Ale,Before_BSP_sRNA_Abe,After_BSP_sRNA_len,Before_BSP_sRNA_len,HE,is_upreg
357,-0.3138915085,-0.1695581015,1.895833333,0.01452307692,0.3692307692,0.1384615385,0.2307692308,0.2615384615,356,5,0.0,0.0,27.99652891,inf,0.09347826086956522,inf,0.021230158730158728,23.0,36.0,-9.04,1
358,-0.3138915085,-0.1695581015,1.895833333,0.01452307692,0.3692307692,0.1384615385,0.2307692308,0.2615384615,164,6,0.0,0.0,35.9952001,0.2959460206846966,0.11727272727272728,inf,0.021230158730158728,22.0,36.0,-12.85,1
359,-0.1791774256,-0.2980194175,2.086075949,0.01813592233,0.3834951456,0.1893203883,0.2330097087,0.1941747573,44,19,0.0,-2.5,226.390264,-0.1725950206996178,-0.2796336206896552,-0.25376536913132874,-0.30168571428571433,116.0,70.0,-17.79,1
360,-0.1593944025,-0.2411904762,1.75,0.0346,0.4,0.2142857143,0.1857142857,0.2,-62,7,0.0,0.0,44.99653004,-0.06451612903225806,-0.40789473684210525,-0.7724814063556457,-0.015624999999999998,38.0,24.0,-9.68,1
361,-0.1593944025,-0.2411904762,1.75,0.0346,0.4,0.2142857143,0.1857142857,0.2,-17,6,0.0,0.0,36.0,-0.06451612903225806,-0.3780487804878049,-0.1724137931034483,-0.0659090909090909,41.0,22.0,-8.73,1
362,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,1413,9,0.0,0.0,65.21128604,-0.17154794586456212,-0.3163934426229509,-0.3465235172527515,-0.17058823529411762,61.0,51.0,-15.0,1
363,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,3,11,0.0,0.0,90.73625931,-0.16362776296551132,-0.38125,-0.2966427843891148,-0.16872463768115945,40.0,69.0,-10.74,1
364,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,157,19,-0.6000000238,-1.899999976,227.9213757,-0.16477389830275463,-0.3214901960784314,1.0,1.0,102.0,0.0,-20.69,1
365,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,124,15,0.0,-2.299999952,147.3474541,-0.16056128709049353,-0.3571428571428572,-0.3422519942534742,-0.1705666666666667,48.0,60.0,-11.71,1
366,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,697,21,0.0,-4.800000191,270.0044742,-0.20066304534459395,-0.29411610191752036,0.0,0.0,81.0,17.0,-26.37,1
367,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,373,17,-0.8999999762,-1.100000024,186.9761994,-0.06896551724137931,-0.4393939393939394,-0.29007903640798227,-0.16560563380281693,33.0,71.0,-15.87,1
368,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,125,10,0.0,0.0,77.12308369,-0.16362776296551132,-0.38125,-0.29056119921661205,-0.1677714285714286,40.0,70.0,-13.54,1
369,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,457,7,0.0,0.0,44.99334965,-0.10403209356088937,-0.5197916666666667,-0.45660825861693866,-0.12026143790849672,32.0,51.0,-8.32,1
370,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,172,7,0.0,0.0,44.95065909,-0.12247006085137199,-0.4219387755102041,-0.3883597883597883,-0.15,49.0,34.0,-8.78,1
371,-0.2641577522,-0.2108867925,2.355555556,0.02720754717,0.3396226415,0.2735849057,0.1886792453,0.1981132075,571,22,0.0,-0.8999999762,293.9764495,-0.078125,-0.3657142857142857,-0.4045535045014854,-0.14813829787234042,35.0,47.0,-16.65,1
372,-0.2641577522,-0.2108867925,2.355555556,0.02720754717,0.3396226415,0.2735849057,0.1886792453,0.1981132075,-19,23,-1.299999952,-3.0,320.0928101,-0.247683179885804,-0.21354166666666669,-0.14084507042253522,-0.23666666666666666,56.0,30.0,-10.13,1
373,-0.2641577522,-0.2108867925,2.355555556,0.02720754717,0.3396226415,0.2735849057,0.1886792453,0.1981132075,1200,16,-2.099999905,0.0,168.3738456,-0.078125,-0.4129032258064516,-0.51639282539825,-0.11447368421052631,31.0,57.0,-15.78,1
374,-0.2641577522,-0.2108867925,2.355555556,0.02720754717,0.3396226415,0.2735849057,0.1886792453,0.1981132075,208,5,0.0,0.0,27.96686697,-0.2774431384357198,-0.1930141843971631,-0.2284752284752285,-0.18416666666666667,60.0,40.0,-10.07,1
375,-0.2641577522,-0.2108867925,2.355555556,0.02720754717,0.3396226415,0.2735849057,0.1886792453,0.1981132075,1612,24,-0.200000003,-1.200000048,346.7190157,-0.078125,-0.3368421052631579,-0.3801685637231681,-0.14622222222222223,38.0,45.0,-15.36,1
376,-0.2641577522,-0.2108867925,2.355555556,0.02720754717,0.3396226415,0.2735849057,0.1886792453,0.1981132075,1113,9,0.0,0.0,62.97940939,-0.30025195307201163,-0.19616129032258062,-0.2284752284752285,-0.21666666666666667,62.0,34.0,-15.48,1
377,-0.2641577522,-0.2108867925,2.355555556,0.02720754717,0.3396226415,0.2735849057,0.1886792453,0.1981132075,234,6,0.0,0.0,35.98781042,-0.28185356739096634,-0.20273357813137496,-0.315214775877814,-0.1480952380952381,57.0,42.0,-9.13,1
378,-0.2641577522,-0.2108867925,2.355555556,0.02720754717,0.3396226415,0.2735849057,0.1886792453,0.1981132075,-91,7,0.0,0.0,44.97175787,-0.2774431384357198,-0.1930141843971631,-0.2284752284752285,-0.19385964912280704,60.0,38.0,-13.3,1
379,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,622,4,0.0,0.0,20.99916779,-0.12200378216479744,-0.4068627450980392,-0.4595173570783327,-0.13214285714285715,51.0,35.0,-5.02,1
380,-0.2641577522,-0.2108867925,2.355555556,0.02720754717,0.3396226415,0.2735849057,0.1886792453,0.1981132075,292,8,0.0,0.0,54.97411103,-0.078125,-0.3282051282051282,-0.5652950991944042,-0.10798548094373867,39.0,58.0,-10.21,1
381,-0.2641577522,-0.2108867925,2.355555556,0.02720754717,0.3396226415,0.2735849057,0.1886792453,0.1981132075,299,8,0.0,0.0,54.97056157,-0.24059708241170974,-0.219504132231405,-0.315214775877814,-0.1480952380952381,55.0,42.0,-12.26,1
382,-0.2641577522,-0.2108867925,2.355555556,0.02720754717,0.3396226415,0.2735849057,0.1886792453,0.1981132075,513,7,0.0,0.0,44.86178468,-0.2914217633254683,-0.19702448210922785,-0.2284752284752285,-0.1888888888888889,59.0,39.0,-13.87,1
383,-0.2641577522,-0.2108867925,2.355555556,0.02720754717,0.3396226415,0.2735849057,0.1886792453,0.1981132075,595,24,0.0,-3.0,344.7529602,-0.078125,-0.3657142857142857,-0.42119159455530547,-0.137,35.0,50.0,-13.93,1
384,-0.2641577522,-0.2108867925,2.355555556,0.02720754717,0.3396226415,0.2735849057,0.1886792453,0.1981132075,-31,23,-0.200000003,0.0,320.6200943,-0.078125,-0.3282051282051282,-0.315214775877814,-0.1480952380952381,39.0,42.0,-19.91,1
